,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
1,AJ Finch,5.0,5,1,0,100.0,M Morkel,['UT Yadav'],caught,AJ Finch,2015-04-08,Mumbai Indians,Kolkata Knight Riders,0,Eden Gardens
2,AJ Finch,8.0,14,1,0,57.14285714285714,MG Johnson,0,bowled,AJ Finch,2015-04-12,Kings XI Punjab,Kings XI Punjab,0,Wankhede Stadium
0,AJ Finch,10.0,14,2,0,71.42857142857143,STR Binny,0,retired hurt,AJ Finch,2015-04-14,Mumbai Indians,Rajasthan Royals,0,"Sardar Patel Stadium, Motera"
5,AM Nayar,20.0,15,1,1,133.33333333333331,P Kumar,['Z Khan'],caught,AM Nayar,2008-04-20,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Wankhede Stadium
6,AM Nayar,45.0,20,7,1,225.0,notOut,notOut,notOut,notOut,2008-04-23,Mumbai Indians,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
7,AM Nayar,2.0,3,0,0,66.66666666666666,IK Pathan,['PP Chawla'],caught,AM Nayar,2008-04-25,Mumbai Indians,Kings XI Punjab,0,"Punjab Cricket Association Stadium, Mohali"
5,AM Nayar,34.0,20,1,3,170.0,DNT Zoysa,['AC Gilchrist'],caught,AM Nayar,2008-04-27,Deccan Chargers,Deccan Chargers,0,Dr DY Patil Sports Academy
5,AM Nayar,2.0,6,0,0,33.33333333333333,V Sehwag,0,bowled,AM Nayar,2008-05-04,Delhi Daredevils,Mumbai Indians,0,Dr DY Patil Sports Academy
4,AM Nayar,12.0,14,1,0,85.71428571428571,notOut,notOut,notOut,notOut,2008-05-07,Rajasthan Royals,Mumbai Indians,0,Dr DY Patil Sports Academy
4,AM Nayar,38.0,24,3,2,158.33333333333331,RP Singh,['RG Sharma'],caught,AM Nayar,2008-05-18,Mumbai Indians,Mumbai Indians,0,"Rajiv Gandhi International Stadium, Uppal"
3,AM Nayar,27.0,18,1,2,150.0,PP Chawla,['TM Srivastava'],caught,AM Nayar,2008-05-21,Kings XI Punjab,Kings XI Punjab,0,Wankhede Stadium
4,AM Nayar,1.0,3,0,0,33.33333333333333,B Geeves,['TM Dilshan'],caught,AM Nayar,2008-05-24,Mumbai Indians,Delhi Daredevils,0,Feroz Shah Kotla
2,AM Nayar,25.0,19,3,0,131.57894736842107,Sohail Tanvir,0,lbw,AM Nayar,2008-05-26,Mumbai Indians,Rajasthan Royals,0,Sawai Mansingh Stadium
5,AM Nayar,35.0,14,2,3,250.0,JDP Oram,['T Thushara'],caught,AM Nayar,2009-04-18,Mumbai Indians,Mumbai Indians,0,Newlands
5,AM Nayar,10.0,6,0,1,166.66666666666669,FH Edwards,['AC Gilchrist'],caught,AM Nayar,2009-04-25,Mumbai Indians,Deccan Chargers,0,Kingsmead
4,AM Nayar,3.0,3,0,0,100.0,BAW Mendis,"['LR Shukla', 'BB McCullum']",run out,AM Nayar,2009-04-27,Mumbai Indians,Mumbai Indians,0,St George's Park
5,AM Nayar,15.0,17,1,0,88.23529411764706,IK Pathan,0,bowled,AM Nayar,2009-04-29,Mumbai Indians,Kings XI Punjab,0,Kingsmead
3,AM Nayar,10.0,13,1,0,76.92307692307693,BJ Hodge,0,bowled,AM Nayar,2009-05-01,Mumbai Indians,Mumbai Indians,0,Buffalo Park
5,AM Nayar,29.0,20,4,0,145.0,notOut,notOut,notOut,notOut,2009-05-03,Mumbai Indians,Royal Challengers Bangalore,0,New Wanderers Stadium
5,AM Nayar,1.0,4,0,0,25.0,RG Sharma,0,bowled,AM Nayar,2009-05-06,Mumbai Indians,Deccan Chargers,0,SuperSport Park
4,AM Nayar,18.0,28,1,0,64.28571428571429,A Nehra,['AB de Villiers'],caught,AM Nayar,2009-05-08,Mumbai Indians,Delhi Daredevils,0,Buffalo Park
6,AM Nayar,35.0,19,4,1,184.21052631578948,J Botha,['NV Ojha'],run out,AM Nayar,2009-05-14,Rajasthan Royals,Rajasthan Royals,0,Kingsmead
4,AM Nayar,33.0,27,1,2,122.22222222222223,JA Morkel,['JA Morkel'],run out,JP Duminy,2009-05-16,Mumbai Indians,Chennai Super Kings,0,St George's Park
5,AM Nayar,4.0,4,0,0,100.0,AM Salvi,0,lbw,AM Nayar,2009-05-21,Mumbai Indians,Delhi Daredevils,0,SuperSport Park
5,AM Nayar,9.0,7,1,0,128.57142857142858,notOut,notOut,notOut,notOut,2010-04-17,Mumbai Indians,Mumbai Indians,0,M Chinnaswamy Stadium
2,AM Nayar,22.0,18,2,0,122.22222222222223,KP Pietersen,['P Kumar'],caught,AM Nayar,2010-04-21,Mumbai Indians,Mumbai Indians,0,Dr DY Patil Sports Academy
2,AM Nayar,27.0,26,1,2,103.84615384615385,SK Raina,['MS Dhoni'],run out,AM Nayar,2010-04-25,Mumbai Indians,Chennai Super Kings,0,Dr DY Patil Sports Academy
2,AM Rahane,0.0,7,0,0,0.0,SB Bangar,['PP Ojha'],caught,AM Rahane,2008-04-27,Deccan Chargers,Deccan Chargers,0,Dr DY Patil Sports Academy
0,AM Rahane,4.0,12,1,0,33.33333333333333,AB Agarkar,['DJ Hussey'],caught,AM Rahane,2008-04-29,Mumbai Indians,Mumbai Indians,0,Eden Gardens
6,AM Rahane,10.0,8,1,0,125.0,I Sharma,['CH Gayle'],caught,AM Rahane,2009-05-01,Mumbai Indians,Mumbai Indians,0,Buffalo Park
2,AM Rahane,0.0,1,0,0,0.0,D du Preez,['RV Uthappa'],caught,AM Rahane,2009-05-03,Mumbai Indians,Royal Challengers Bangalore,0,New Wanderers Stadium
7,AM Rahane,12.0,12,2,0,100.0,R Bhatia,['PJ Sangwan'],caught,AM Rahane,2009-05-08,Mumbai Indians,Delhi Daredevils,0,Buffalo Park
2,AM Rahane,62.0,52,4,1,119.23076923076923,notOut,notOut,notOut,notOut,2009-05-10,Mumbai Indians,Mumbai Indians,0,St George's Park
2,AM Rahane,1.0,5,0,0,20.0,PP Chawla,0,lbw,AM Rahane,2009-05-12,Mumbai Indians,Mumbai Indians,0,SuperSport Park
2,AM Rahane,3.0,7,0,0,42.857142857142854,SK Warne,['AS Raut'],caught,AM Rahane,2009-05-14,Rajasthan Royals,Rajasthan Royals,0,Kingsmead
4,AM Rahane,56.0,43,5,2,130.2325581395349,PJ Sangwan,['AB de Villiers'],caught,AM Rahane,2009-05-21,Mumbai Indians,Delhi Daredevils,0,SuperSport Park
9,AN Ahmed,4.0,8,0,0,50.0,notOut,notOut,notOut,notOut,2010-04-06,Mumbai Indians,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
9,AN Ahmed,18.0,13,1,1,138.46153846153845,notOut,notOut,notOut,notOut,2011-05-27,Mumbai Indians,Royal Challengers Bangalore,0,"MA Chidambaram Stadium, Chepauk"
2,AP Tare,23.0,16,3,1,143.75,AD Mascarenhas,['SK Warne'],caught,AP Tare,2010-03-13,Rajasthan Royals,Mumbai Indians,0,Brabourne Stadium
2,AP Tare,17.0,10,0,2,170.0,PJ Sangwan,0,bowled,AP Tare,2010-03-17,Mumbai Indians,Mumbai Indians,0,Feroz Shah Kotla
2,AP Tare,9.0,12,2,0,75.0,JH Kallis,['MK Pandey'],caught,AP Tare,2010-03-20,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Brabourne Stadium
0,AP Tare,1.0,3,0,0,33.33333333333333,SE Bond,['M Kartik'],caught,AP Tare,2010-04-19,Mumbai Indians,Kolkata Knight Riders,0,Eden Gardens
1,AP Tare,59.0,37,8,1,159.45945945945945,KK Cooper,['SR Watson'],caught,AP Tare,2013-05-15,Rajasthan Royals,Mumbai Indians,0,Wankhede Stadium
1,AP Tare,22.0,12,2,2,183.33333333333331,Sandeep Sharma,0,bowled,AP Tare,2013-05-18,Mumbai Indians,Kings XI Punjab,0,Himachal Pradesh Cricket Association Stadium
1,AP Tare,7.0,7,1,0,100.0,JA Morkel,['M Vijay'],caught,AP Tare,2013-05-21,Mumbai Indians,Chennai Super Kings,0,Feroz Shah Kotla
1,AP Tare,35.0,27,3,2,129.62962962962962,KK Cooper,['SV Samson'],caught,AP Tare,2013-05-24,Rajasthan Royals,Mumbai Indians,0,Eden Gardens
2,AP Tare,0.0,1,0,0,0.0,JA Morkel,0,bowled,AP Tare,2013-05-26,Mumbai Indians,Mumbai Indians,0,Eden Gardens
1,AP Tare,24.0,22,2,1,109.09090909090908,Shakib Al Hasan,0,caught and bowled,AP Tare,2014-04-16,Kolkata Knight Riders,Kolkata Knight Riders,0,Sheikh Zayed Stadium
1,AP Tare,17.0,20,2,0,85.0,VR Aaron,['NJ Maddinson'],caught,AP Tare,2014-04-19,Mumbai Indians,Royal Challengers Bangalore,0,Dubai International Cricket Stadium
1,AP Tare,23.0,19,4,0,121.05263157894737,MM Sharma,['SK Raina'],caught,AP Tare,2014-04-25,Mumbai Indians,Chennai Super Kings,0,Dubai International Cricket Stadium
1,AP Tare,8.0,12,1,0,66.66666666666666,WD Parnell,['Q de Kock'],caught,AP Tare,2014-04-27,Mumbai Indians,Delhi Daredevils,0,Sharjah Cricket Stadium
5,AP Tare,7.0,5,1,0,140.0,DW Steyn,['NV Ojha'],caught,AP Tare,2014-04-30,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Dubai International Cricket Stadium
6,AP Tare,16.0,6,1,1,266.66666666666663,notOut,notOut,notOut,notOut,2014-05-03,Kings XI Punjab,Mumbai Indians,0,Wankhede Stadium
5,AP Tare,9.0,5,2,0,180.0,IC Pandey,['F du Plessis'],caught,AP Tare,2014-05-10,Chennai Super Kings,Chennai Super Kings,0,Wankhede Stadium
6,AP Tare,2.0,3,0,0,66.66666666666666,notOut,notOut,notOut,notOut,2014-05-14,Mumbai Indians,Kolkata Knight Riders,0,Barabati Stadium
6,AP Tare,14.0,8,3,0,175.0,Imran Tahir,['KM Jadhav'],caught,AP Tare,2014-05-23,Delhi Daredevils,Mumbai Indians,0,Wankhede Stadium
6,AP Tare,6.0,1,0,1,600.0,notOut,notOut,notOut,notOut,2014-05-25,Rajasthan Royals,Mumbai Indians,0,Wankhede Stadium
6,AP Tare,0.0,1,0,0,0.0,A Nehra,['F du Plessis'],caught,AP Tare,2014-05-28,Mumbai Indians,Chennai Super Kings,0,Brabourne Stadium
2,AP Tare,7.0,8,1,0,87.5,Shakib Al Hasan,['UT Yadav'],caught,AP Tare,2015-04-08,Mumbai Indians,Kolkata Knight Riders,0,Eden Gardens
1,AP Tare,7.0,10,0,0,70.0,Anureet Singh,['M Vijay'],caught,AP Tare,2015-04-12,Kings XI Punjab,Kings XI Punjab,0,Wankhede Stadium
4,AT Rayudu,55.0,34,6,2,161.76470588235296,A Uniyal,['P Dogra'],caught,AT Rayudu,2010-03-13,Rajasthan Royals,Mumbai Indians,0,Brabourne Stadium
4,AT Rayudu,34.0,22,1,3,154.54545454545453,MF Maharoof,['TM Dilshan'],caught,AT Rayudu,2010-03-17,Mumbai Indians,Mumbai Indians,0,Feroz Shah Kotla
4,AT Rayudu,3.0,4,0,0,75.0,R Vinay Kumar,['MV Boucher'],caught,AT Rayudu,2010-03-20,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Brabourne Stadium
4,AT Rayudu,6.0,8,0,0,75.0,PP Ojha,['AC Gilchrist'],stumped,AT Rayudu,2010-03-28,Mumbai Indians,Mumbai Indians,0,Dr DY Patil Sports Academy
4,AT Rayudu,9.0,14,1,0,64.28571428571429,SJ Srivastava,['Yuvraj Singh'],caught,AT Rayudu,2010-03-30,Kings XI Punjab,Mumbai Indians,0,Brabourne Stadium
4,AT Rayudu,55.0,30,6,2,183.33333333333331,notOut,notOut,notOut,notOut,2010-04-03,Deccan Chargers,Mumbai Indians,0,Brabourne Stadium
3,AT Rayudu,3.0,4,0,0,75.0,SK Raina,['MS Dhoni'],stumped,AT Rayudu,2010-04-06,Mumbai Indians,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
2,AT Rayudu,33.0,18,7,0,183.33333333333331,PP Chawla,0,bowled,AT Rayudu,2010-04-09,Mumbai Indians,Kings XI Punjab,0,"Punjab Cricket Association Stadium, Mohali"
2,AT Rayudu,0.0,3,0,0,0.0,SR Watson,['NV Ojha'],caught,AT Rayudu,2010-04-11,Mumbai Indians,Mumbai Indians,0,Sawai Mansingh Stadium
3,AT Rayudu,24.0,21,2,0,114.28571428571428,A Nehra,['AB de Villiers'],caught,AT Rayudu,2010-04-13,Delhi Daredevils,Mumbai Indians,0,Brabourne Stadium
2,AT Rayudu,46.0,29,3,4,158.6206896551724,JH Kallis,0,caught and bowled,AT Rayudu,2010-04-17,Mumbai Indians,Mumbai Indians,0,M Chinnaswamy Stadium
6,AT Rayudu,27.0,16,3,1,168.75,AB Dinda,['AB Dinda'],run out,AT Rayudu,2010-04-19,Mumbai Indians,Kolkata Knight Riders,0,Eden Gardens
3,AT Rayudu,40.0,40,4,0,100.0,DW Steyn,['JH Kallis'],caught,AT Rayudu,2010-04-21,Mumbai Indians,Mumbai Indians,0,Dr DY Patil Sports Academy
4,AT Rayudu,21.0,15,1,1,140.0,notOut,notOut,notOut,notOut,2010-04-25,Mumbai Indians,Chennai Super Kings,0,Dr DY Patil Sports Academy
2,AT Rayudu,14.0,16,2,0,87.5,IK Pathan,['RE van der Merwe'],run out,AT Rayudu,2011-04-10,Mumbai Indians,Mumbai Indians,0,Feroz Shah Kotla
2,AT Rayudu,63.0,50,9,0,126.0,notOut,notOut,notOut,notOut,2011-04-12,Mumbai Indians,Mumbai Indians,0,M Chinnaswamy Stadium
2,AT Rayudu,53.0,33,3,4,160.6060606060606,notOut,notOut,notOut,notOut,2011-04-15,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Wankhede Stadium
2,AT Rayudu,37.0,40,4,0,92.5,AC Thomas,['R Sharma'],caught,AT Rayudu,2011-04-20,Pune Warriors,Mumbai Indians,0,Wankhede Stadium
2,AT Rayudu,27.0,30,4,0,90.0,S Randiv,['MS Dhoni'],stumped,AT Rayudu,2011-04-22,Chennai Super Kings,Mumbai Indians,0,Wankhede Stadium
2,AT Rayudu,7.0,8,0,0,87.5,A Mishra,['S Dhawan'],caught,AT Rayudu,2011-04-24,Mumbai Indians,Mumbai Indians,0,"Rajiv Gandhi International Stadium, Uppal"
2,AT Rayudu,11.0,14,1,0,78.57142857142857,AL Menaria,0,caught and bowled,AT Rayudu,2011-04-29,Mumbai Indians,Rajasthan Royals,0,Sawai Mansingh Stadium
2,AT Rayudu,51.0,37,8,1,137.83783783783784,PP Chawla,['KD Karthik'],caught,AT Rayudu,2011-05-02,Kings XI Punjab,Mumbai Indians,0,Wankhede Stadium
2,AT Rayudu,27.0,28,2,0,96.42857142857143,Yuvraj Singh,['MK Pandey'],caught,AT Rayudu,2011-05-04,Mumbai Indians,Mumbai Indians,0,Dr DY Patil Sports Academy
2,AT Rayudu,59.0,40,7,2,147.5,JR Hopes,['V Sehwag'],caught,AT Rayudu,2011-05-07,Delhi Daredevils,Mumbai Indians,0,Wankhede Stadium
4,AT Rayudu,13.0,19,2,0,68.42105263157895,Bipul Sharma,"['Mandeep Singh', 'AC Gilchrist']",run out,A Symonds,2011-05-10,Mumbai Indians,Kings XI Punjab,0,"Punjab Cricket Association Stadium, Mohali"
5,AT Rayudu,13.0,19,2,0,68.42105263157895,SJ Srivastava,['Bipul Sharma'],caught,AT Rayudu,2011-05-10,Mumbai Indians,Kings XI Punjab,0,"Punjab Cricket Association Stadium, Mohali"
2,AT Rayudu,2.0,8,0,0,25.0,I Sharma,0,bowled,AT Rayudu,2011-05-14,Deccan Chargers,Deccan Chargers,0,Wankhede Stadium
2,AT Rayudu,2.0,8,0,0,25.0,SR Watson,['LRPL Taylor'],caught,AT Rayudu,2011-05-20,Rajasthan Royals,Rajasthan Royals,0,Wankhede Stadium
6,AT Rayudu,17.0,7,0,2,242.85714285714283,notOut,notOut,notOut,notOut,2011-05-22,Mumbai Indians,Mumbai Indians,0,Eden Gardens
3,AT Rayudu,12.0,16,2,0,75.0,JH Kallis,['SP Goswami'],caught,AT Rayudu,2011-05-25,Kolkata Knight Riders,Mumbai Indians,0,Wankhede Stadium
5,AT Rayudu,0.0,1,0,0,0.0,DL Vettori,0,lbw,AT Rayudu,2011-05-27,Mumbai Indians,Royal Challengers Bangalore,0,"MA Chidambaram Stadium, Chepauk"
3,AT Rayudu,18.0,18,0,1,100.0,notOut,notOut,notOut,notOut,2012-04-04,Mumbai Indians,Mumbai Indians,0,"MA Chidambaram Stadium, Chepauk"
2,AT Rayudu,1.0,2,0,0,50.0,AB Dinda,['M Kartik'],caught,AT Rayudu,2012-04-06,Pune Warriors,Pune Warriors,0,Wankhede Stadium
3,AT Rayudu,19.0,24,1,0,79.16666666666666,A Mishra,['S Dhawan'],caught,AT Rayudu,2012-04-09,Mumbai Indians,Mumbai Indians,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
3,AT Rayudu,47.0,32,1,3,146.875,notOut,notOut,notOut,notOut,2012-04-11,Rajasthan Royals,Mumbai Indians,0,Wankhede Stadium
3,AT Rayudu,4.0,12,0,0,33.33333333333333,AB Agarkar,"['V Sehwag', 'NV Ojha']",run out,AT Rayudu,2012-04-16,Delhi Daredevils,Delhi Daredevils,0,Wankhede Stadium
6,AT Rayudu,3.0,4,0,0,75.0,notOut,notOut,notOut,notOut,2012-04-22,Kings XI Punjab,Kings XI Punjab,0,Wankhede Stadium
5,AT Rayudu,34.0,17,2,2,200.0,notOut,notOut,notOut,notOut,2012-04-25,Mumbai Indians,Mumbai Indians,0,"Punjab Cricket Association Stadium, Mohali"
4,AT Rayudu,62.0,41,5,3,151.21951219512195,S Nadeem,['DPMD Jayawardene'],caught,AT Rayudu,2012-04-27,Mumbai Indians,Delhi Daredevils,0,Feroz Shah Kotla
5,AT Rayudu,19.0,16,2,0,118.75,notOut,notOut,notOut,notOut,2012-04-29,Deccan Chargers,Mumbai Indians,0,Wankhede Stadium
6,AT Rayudu,1.0,3,0,0,33.33333333333333,B Kumar,0,bowled,AT Rayudu,2012-05-03,Mumbai Indians,Mumbai Indians,0,Subrata Roy Sahara Stadium
4,AT Rayudu,0.0,2,0,0,0.0,RA Jadeja,0,bowled,AT Rayudu,2012-05-06,Chennai Super Kings,Mumbai Indians,0,Wankhede Stadium
4,AT Rayudu,22.0,17,2,0,129.41176470588235,HV Patel,['M Muralitharan'],caught,AT Rayudu,2012-05-09,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Wankhede Stadium
4,AT Rayudu,81.0,58,6,4,139.6551724137931,notOut,notOut,notOut,notOut,2012-05-14,Mumbai Indians,Mumbai Indians,0,M Chinnaswamy Stadium
4,AT Rayudu,11.0,8,0,1,137.5,Shakib Al Hasan,['BB McCullum'],stumped,AT Rayudu,2012-05-16,Kolkata Knight Riders,Kolkata Knight Riders,0,Wankhede Stadium
5,AT Rayudu,11.0,7,2,0,157.14285714285714,R Ashwin,['M Vijay'],caught,AT Rayudu,2012-05-23,Mumbai Indians,Chennai Super Kings,0,M Chinnaswamy Stadium
4,AT Rayudu,18.0,18,1,0,100.0,R Vinay Kumar,0,bowled,AT Rayudu,2013-04-04,Mumbai Indians,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
4,AT Rayudu,7.0,10,0,0,70.0,B Laughlin,['DP Nannes'],caught,AT Rayudu,2013-04-06,Mumbai Indians,Mumbai Indians,0,"MA Chidambaram Stadium, Chepauk"
6,AT Rayudu,24.0,8,2,2,300.0,A Nehra,0,caught and bowled,AT Rayudu,2013-04-09,Delhi Daredevils,Mumbai Indians,0,Wankhede Stadium
5,AT Rayudu,27.0,29,2,0,93.10344827586206,STR Binny,"['R Dravid', 'DH Yagnik']",run out,Harbhajan Singh,2013-04-17,Mumbai Indians,Rajasthan Royals,0,Sawai Mansingh Stadium
6,AT Rayudu,27.0,29,2,0,93.10344827586206,KK Cooper,0,lbw,AT Rayudu,2013-04-17,Mumbai Indians,Rajasthan Royals,0,Sawai Mansingh Stadium
6,AT Rayudu,2.0,2,0,0,100.0,notOut,notOut,notOut,notOut,2013-04-21,Mumbai Indians,Delhi Daredevils,0,Feroz Shah Kotla
5,AT Rayudu,13.0,8,1,0,162.5,notOut,notOut,notOut,notOut,2013-04-24,Mumbai Indians,Mumbai Indians,0,Eden Gardens
5,AT Rayudu,34.0,28,4,0,121.42857142857142,notOut,notOut,notOut,notOut,2013-05-01,Mumbai Indians,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
5,AT Rayudu,10.0,11,1,0,90.9090909090909,R Ashwin,0,bowled,AT Rayudu,2013-05-05,Chennai Super Kings,Mumbai Indians,0,Wankhede Stadium
4,AT Rayudu,26.0,23,2,1,113.04347826086956,AB Dinda,['AD Mathews'],caught,AT Rayudu,2013-05-11,Mumbai Indians,Mumbai Indians,0,Subrata Roy Sahara Stadium
4,AT Rayudu,2.0,5,0,0,40.0,KV Sharma,['PA Patel'],stumped,AT Rayudu,2013-05-13,Sunrisers Hyderabad,Mumbai Indians,0,Wankhede Stadium
5,AT Rayudu,7.0,7,0,0,100.0,SR Watson,['SV Samson'],caught,AT Rayudu,2013-05-15,Rajasthan Royals,Mumbai Indians,0,Wankhede Stadium
2,AT Rayudu,26.0,23,3,0,113.04347826086956,P Awana,['AC Gilchrist'],caught,AT Rayudu,2013-05-18,Mumbai Indians,Kings XI Punjab,0,Himachal Pradesh Cricket Association Stadium
5,AT Rayudu,15.0,14,1,0,107.14285714285714,MM Sharma,['CH Morris'],caught,AT Rayudu,2013-05-21,Mumbai Indians,Chennai Super Kings,0,Feroz Shah Kotla
5,AT Rayudu,17.0,12,1,1,141.66666666666669,SR Watson,0,bowled,AT Rayudu,2013-05-24,Rajasthan Royals,Mumbai Indians,0,Eden Gardens
4,AT Rayudu,37.0,37,4,0,100.0,DJ Bravo,0,bowled,AT Rayudu,2013-05-26,Mumbai Indians,Mumbai Indians,0,Eden Gardens
2,AT Rayudu,48.0,40,4,0,120.0,SP Narine,['RV Uthappa'],stumped,AT Rayudu,2014-04-16,Kolkata Knight Riders,Kolkata Knight Riders,0,Sheikh Zayed Stadium
2,AT Rayudu,35.0,37,1,0,94.5945945945946,MA Starc,['AB de Villiers'],caught,AT Rayudu,2014-04-19,Mumbai Indians,Royal Challengers Bangalore,0,Dubai International Cricket Stadium
5,AT Rayudu,1.0,2,0,0,50.0,MM Sharma,['SK Raina'],caught,AT Rayudu,2014-04-25,Mumbai Indians,Chennai Super Kings,0,Dubai International Cricket Stadium
3,AT Rayudu,14.0,21,1,0,66.66666666666666,S Nadeem,['LR Shukla'],caught,AT Rayudu,2014-04-27,Mumbai Indians,Delhi Daredevils,0,Sharjah Cricket Stadium
3,AT Rayudu,35.0,28,5,0,125.0,IK Pathan,['DA Warner'],caught,AT Rayudu,2014-04-30,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Dubai International Cricket Stadium
2,AT Rayudu,8.0,5,2,0,160.0,Sandeep Sharma,0,lbw,AT Rayudu,2014-05-03,Kings XI Punjab,Mumbai Indians,0,Wankhede Stadium
2,AT Rayudu,9.0,10,1,0,90.0,AB Dinda,0,bowled,AT Rayudu,2014-05-06,Royal Challengers Bangalore,Mumbai Indians,0,Wankhede Stadium
2,AT Rayudu,59.0,45,2,4,131.11111111111111,MM Sharma,['RA Jadeja'],caught,AT Rayudu,2014-05-10,Chennai Super Kings,Chennai Super Kings,0,Wankhede Stadium
2,AT Rayudu,68.0,49,7,2,138.77551020408163,MC Henriques,0,caught and bowled,AT Rayudu,2014-05-12,Mumbai Indians,Mumbai Indians,0,"Rajiv Gandhi International Stadium, Uppal"
2,AT Rayudu,33.0,28,3,1,117.85714285714286,PP Chawla,['SA Yadav'],caught,AT Rayudu,2014-05-14,Mumbai Indians,Kolkata Knight Riders,0,Barabati Stadium
2,AT Rayudu,17.0,14,0,0,121.42857142857142,R Dhawan,['V Sehwag'],caught,AT Rayudu,2014-05-21,Mumbai Indians,Mumbai Indians,0,"Punjab Cricket Association Stadium, Mohali"
