,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
1,BB McCullum,22.0,17,3,0,129.41176470588235,DL Vettori,['KB Arun Karthik (sub)'],caught,BB McCullum,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
0,BB McCullum,32.0,31,2,2,103.2258064516129,Bipul Sharma,0,lbw,BB McCullum,2011-05-13,Kings XI Punjab,Kings XI Punjab,0,Holkar Cricket Stadium
0,BB McCullum,29.0,12,1,4,241.66666666666666,ND Doshi,0,bowled,BB McCullum,2011-05-15,Rajasthan Royals,Kochi Tuskers Kerala,0,Holkar Cricket Stadium
1,BB McCullum,33.0,40,3,0,82.5,SB Jakati,0,bowled,BB McCullum,2011-05-18,Kochi Tuskers Kerala,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
3,BJ Hodge,27.0,23,3,0,117.3913043478261,Z Khan,0,bowled,BJ Hodge,2011-04-09,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Nehru Stadium
4,BJ Hodge,39.0,36,2,2,108.33333333333333,R Sharma,['M Kartik'],caught,BJ Hodge,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
3,BJ Hodge,11.0,7,2,0,157.14285714285714,notOut,notOut,notOut,notOut,2011-04-15,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Wankhede Stadium
3,BJ Hodge,19.0,14,2,0,135.71428571428572,notOut,notOut,notOut,notOut,2011-04-18,Chennai Super Kings,Kochi Tuskers Kerala,0,Nehru Stadium
3,BJ Hodge,2.0,8,0,0,25.0,YK Pathan,0,bowled,BJ Hodge,2011-04-20,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Eden Gardens
4,BJ Hodge,8.0,15,0,0,53.333333333333336,SK Warne,0,bowled,BJ Hodge,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
4,BJ Hodge,0.0,3,0,0,0.0,I Sharma,0,bowled,BJ Hodge,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
4,BJ Hodge,27.0,25,3,0,108.0,M Morkel,['NV Ojha'],caught,BJ Hodge,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
4,BJ Hodge,24.0,13,3,1,184.6153846153846,notOut,notOut,notOut,notOut,2011-05-02,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Feroz Shah Kotla
5,BJ Hodge,35.0,19,3,2,184.21052631578948,JH Kallis,"['S Ladda', 'JH Kallis']",run out,DPMD Jayawardene,2011-05-05,Kolkata Knight Riders,Kochi Tuskers Kerala,0,Nehru Stadium
4,BJ Hodge,5.0,13,0,0,38.46153846153847,CH Gayle,"['M Kaif', 'AB de Villiers']",run out,PA Patel,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
5,BJ Hodge,5.0,13,0,0,38.46153846153847,S Aravind,['Z Khan'],caught,BJ Hodge,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
3,BJ Hodge,4.0,6,0,0,66.66666666666666,Bipul Sharma,['SE Marsh'],caught,BJ Hodge,2011-05-13,Kings XI Punjab,Kings XI Punjab,0,Holkar Cricket Stadium
3,BJ Hodge,33.0,18,5,2,183.33333333333331,notOut,notOut,notOut,notOut,2011-05-15,Rajasthan Royals,Kochi Tuskers Kerala,0,Holkar Cricket Stadium
3,BJ Hodge,51.0,45,3,2,113.33333333333333,DE Bollinger,"['MS Dhoni', 'DE Bollinger']",run out,OA Shah,2011-05-18,Kochi Tuskers Kerala,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
2,DPMD Jayawardene,18.0,19,2,0,94.73684210526315,DL Vettori,['AB de Villiers'],stumped,DPMD Jayawardene,2011-04-09,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Nehru Stadium
3,DPMD Jayawardene,2.0,3,0,0,66.66666666666666,WD Parnell,['RV Uthappa'],caught,DPMD Jayawardene,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
1,DPMD Jayawardene,56.0,38,9,0,147.36842105263156,SL Malinga,0,bowled,DPMD Jayawardene,2011-04-15,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Wankhede Stadium
1,DPMD Jayawardene,16.0,11,2,1,145.45454545454547,R Ashwin,['S Anirudha'],caught,DPMD Jayawardene,2011-04-18,Chennai Super Kings,Kochi Tuskers Kerala,0,Nehru Stadium
1,DPMD Jayawardene,25.0,28,5,0,89.28571428571429,YK Pathan,0,lbw,DPMD Jayawardene,2011-04-20,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Eden Gardens
0,DPMD Jayawardene,13.0,14,2,0,92.85714285714286,SR Watson,['R Dravid'],run out,VVS Laxman,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
1,DPMD Jayawardene,13.0,14,2,0,92.85714285714286,J Botha,0,bowled,DPMD Jayawardene,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
2,DPMD Jayawardene,4.0,8,1,0,50.0,I Sharma,['KC Sangakkara'],caught,DPMD Jayawardene,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
2,DPMD Jayawardene,18.0,28,2,0,64.28571428571429,AB Agarkar,['V Sehwag'],caught,DPMD Jayawardene,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
3,DPMD Jayawardene,7.0,11,1,0,63.63636363636363,RE van der Merwe,['Y Nagar'],run out,DPMD Jayawardene,2011-05-02,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Feroz Shah Kotla
3,DPMD Jayawardene,55.0,43,2,2,127.90697674418605,notOut,notOut,notOut,notOut,2011-05-05,Kolkata Knight Riders,Kochi Tuskers Kerala,0,Nehru Stadium
3,DPMD Jayawardene,3.0,10,0,0,30.0,DL Vettori,['AB de Villiers'],caught,DPMD Jayawardene,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
1,DPMD Jayawardene,76.0,56,8,2,135.71428571428572,notOut,notOut,notOut,notOut,2011-05-13,Kings XI Punjab,Kings XI Punjab,0,Holkar Cricket Stadium
1,DPMD Jayawardene,6.0,3,1,0,200.0,JDP Oram,['AA Chavan'],caught,DPMD Jayawardene,2011-05-15,Rajasthan Royals,Kochi Tuskers Kerala,0,Holkar Cricket Stadium
5,KM Jadhav,12.0,11,1,0,109.09090909090908,Shakib Al Hasan,0,bowled,KM Jadhav,2011-04-20,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Eden Gardens
8,KM Jadhav,5.0,9,0,0,55.55555555555556,SK Trivedi,['DH Yagnik'],caught,KM Jadhav,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
5,KM Jadhav,0.0,2,0,0,0.0,I Sharma,0,lbw,KM Jadhav,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
6,KM Jadhav,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2011-05-18,Kochi Tuskers Kerala,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
1,M Klinger,2.0,6,0,0,33.33333333333333,M Morkel,['RE van der Merwe'],caught,M Klinger,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
0,M Klinger,18.0,21,3,0,85.71428571428571,RE van der Merwe,0,lbw,M Klinger,2011-05-02,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Feroz Shah Kotla
1,M Klinger,29.0,26,3,0,111.53846153846155,YK Pathan,['Iqbal Abdulla'],caught,M Klinger,2011-05-05,Kolkata Knight Riders,Kochi Tuskers Kerala,0,Nehru Stadium
0,M Klinger,24.0,25,3,0,96.0,CH Gayle,0,bowled,M Klinger,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
10,M Muralitharan,5.0,8,0,0,62.5,notOut,notOut,notOut,notOut,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
6,NLTC Perera,1.0,4,0,0,25.0,SK Trivedi,['STR Binny'],caught,NLTC Perera,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
7,NLTC Perera,22.0,25,4,0,88.0,MS Gony,['CL White'],caught,NLTC Perera,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
4,OA Shah,23.0,13,1,2,176.9230769230769,SJ Srivastava,"['DJ Hussey', 'AC Gilchrist']",run out,OA Shah,2011-05-13,Kings XI Punjab,Kings XI Punjab,0,Holkar Cricket Stadium
5,OA Shah,3.0,3,0,0,100.0,notOut,notOut,notOut,notOut,2011-05-18,Kochi Tuskers Kerala,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
10,P Parameswaran,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
6,PA Patel,1.0,4,0,0,25.0,notOut,notOut,notOut,notOut,2011-04-09,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Nehru Stadium
1,PA Patel,21.0,19,4,0,110.5263157894737,WD Parnell,['GC Smith'],caught,PA Patel,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
2,PA Patel,34.0,27,4,1,125.92592592592592,DE Bollinger,['S Anirudha'],caught,PA Patel,2011-04-18,Chennai Super Kings,Kochi Tuskers Kerala,0,Nehru Stadium
2,PA Patel,9.0,12,1,0,75.0,YK Pathan,0,lbw,PA Patel,2011-04-20,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Eden Gardens
3,PA Patel,32.0,34,2,0,94.11764705882352,SK Warne,['DH Yagnik'],stumped,PA Patel,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
1,PA Patel,0.0,3,0,0,0.0,I Sharma,['KC Sangakkara'],caught,PA Patel,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
3,PA Patel,1.0,3,0,0,33.33333333333333,IK Pathan,0,bowled,PA Patel,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
2,PA Patel,37.0,34,5,0,108.8235294117647,notOut,notOut,notOut,notOut,2011-05-02,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Feroz Shah Kotla
2,PA Patel,21.0,16,4,0,131.25,JD Unadkat,['R Bhatia'],caught,PA Patel,2011-05-05,Kolkata Knight Riders,Kochi Tuskers Kerala,0,Nehru Stadium
2,PA Patel,19.0,14,3,0,135.71428571428572,notOut,notOut,notOut,notOut,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
5,PA Patel,0.0,1,0,0,0.0,SJ Srivastava,['KD Karthik'],caught,PA Patel,2011-05-13,Kings XI Punjab,Kings XI Punjab,0,Holkar Cricket Stadium
2,PA Patel,21.0,15,2,1,140.0,notOut,notOut,notOut,notOut,2011-05-15,Rajasthan Royals,Kochi Tuskers Kerala,0,Holkar Cricket Stadium
0,PA Patel,6.0,7,0,0,85.71428571428571,R Ashwin,['JA Morkel'],caught,PA Patel,2011-05-18,Kochi Tuskers Kerala,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
8,R Vinay Kumar,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
7,R Vinay Kumar,11.0,10,1,0,110.00000000000001,Shakib Al Hasan,0,bowled,R Vinay Kumar,2011-04-20,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Eden Gardens
9,R Vinay Kumar,5.0,4,1,0,125.0,A Singh,['SR Watson'],caught,R Vinay Kumar,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
8,R Vinay Kumar,18.0,19,2,0,94.73684210526315,DW Steyn,0,bowled,R Vinay Kumar,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
7,R Vinay Kumar,11.0,9,0,1,122.22222222222223,RE van der Merwe,['UT Yadav'],caught,R Vinay Kumar,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
8,R Vinay Kumar,3.0,4,0,0,75.0,Z Khan,['DL Vettori'],caught,R Vinay Kumar,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
7,R Vinay Kumar,1.0,1,0,0,100.0,RJ Harris,['DJ Hussey'],run out,DPMD Jayawardene,2011-05-13,Kings XI Punjab,Kings XI Punjab,0,Holkar Cricket Stadium
4,RA Jadeja,23.0,16,2,1,143.75,notOut,notOut,notOut,notOut,2011-04-09,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Nehru Stadium
5,RA Jadeja,47.0,34,3,3,138.23529411764704,JD Ryder,['WD Parnell'],caught,RA Jadeja,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
2,RA Jadeja,25.0,12,2,2,208.33333333333334,notOut,notOut,notOut,notOut,2011-04-15,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Wankhede Stadium
4,RA Jadeja,16.0,7,0,2,228.57142857142856,notOut,notOut,notOut,notOut,2011-04-18,Chennai Super Kings,Kochi Tuskers Kerala,0,Nehru Stadium
4,RA Jadeja,29.0,19,1,3,152.63157894736844,B Lee,['YK Pathan'],caught,RA Jadeja,2011-04-20,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Eden Gardens
5,RA Jadeja,22.0,23,2,0,95.65217391304348,SK Warne,0,caught and bowled,RA Jadeja,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
6,RA Jadeja,23.0,36,2,0,63.888888888888886,A Mishra,['DT Christian'],caught,RA Jadeja,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
5,RA Jadeja,31.0,22,3,1,140.9090909090909,AB Agarkar,['RE van der Merwe'],caught,RA Jadeja,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
4,RA Jadeja,8.0,11,1,0,72.72727272727273,R Bhatia,['YK Pathan'],caught,RA Jadeja,2011-05-05,Kolkata Knight Riders,Kochi Tuskers Kerala,0,Nehru Stadium
6,RA Jadeja,23.0,23,2,0,100.0,A Mithun,['M Kaif'],caught,RA Jadeja,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
2,RA Jadeja,17.0,18,1,1,94.44444444444444,PP Chawla,0,lbw,RA Jadeja,2011-05-13,Kings XI Punjab,Kings XI Punjab,0,Holkar Cricket Stadium
4,RA Jadeja,19.0,13,1,1,146.15384615384613,DE Bollinger,['SK Raina'],caught,RA Jadeja,2011-05-18,Kochi Tuskers Kerala,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
10,RP Singh,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
11,RP Singh,1.0,1,0,0,100.0,SK Trivedi,"['J Botha', 'DH Yagnik']",run out,RP Singh,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
10,RP Singh,0.0,1,0,0,0.0,DW Steyn,0,bowled,RP Singh,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
10,RP Singh,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
8,RR Powar,3.0,6,0,0,50.0,notOut,notOut,notOut,notOut,2011-04-20,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Eden Gardens
8,RR Powar,0.0,1,0,0,0.0,RE van der Merwe,0,bowled,RR Powar,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
9,RR Powar,8.0,6,0,0,133.33333333333331,A Mithun,['AB de Villiers'],run out,RP Singh,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
5,RV Gomez,0.0,1,0,0,0.0,DP Nannes,['SS Tiwary'],caught,RV Gomez,2011-04-09,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Nehru Stadium
6,RV Gomez,26.0,19,3,0,136.8421052631579,JD Ryder,"['WD Parnell', 'RV Uthappa']",run out,R Vinay Kumar,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
7,RV Gomez,26.0,19,3,0,136.8421052631579,WD Parnell,"['RV Uthappa', 'NL McCullum (sub)']",run out,S Sreesanth,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
6,RV Gomez,10.0,10,0,1,100.0,notOut,notOut,notOut,notOut,2011-04-20,Kochi Tuskers Kerala,Kochi Tuskers Kerala,0,Eden Gardens
7,RV Gomez,0.0,1,0,0,0.0,SK Trivedi,['SR Watson'],caught,RV Gomez,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
3,RV Gomez,0.0,1,0,0,0.0,I Sharma,0,bowled,RV Gomez,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
6,RV Gomez,1.0,1,0,0,100.0,notOut,notOut,notOut,notOut,2011-05-05,Kolkata Knight Riders,Kochi Tuskers Kerala,0,Nehru Stadium
7,RV Gomez,7.0,16,1,0,43.75,S Aravind,['V Kohli'],caught,RV Gomez,2011-05-08,Kochi Tuskers Kerala,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
6,RV Gomez,2.0,3,0,0,66.66666666666666,RJ Harris,0,lbw,RV Gomez,2011-05-13,Kings XI Punjab,Kings XI Punjab,0,Holkar Cricket Stadium
9,S Sreesanth,1.0,6,0,0,16.666666666666664,notOut,notOut,notOut,notOut,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
9,S Sreesanth,0.0,1,0,0,0.0,notOut,notOut,notOut,notOut,2011-04-27,Deccan Chargers,Deccan Chargers,0,Nehru Stadium
9,S Sreesanth,0.0,2,0,0,0.0,RE van der Merwe,0,bowled,S Sreesanth,2011-04-30,Delhi Daredevils,Delhi Daredevils,0,Nehru Stadium
1,VVS Laxman,36.0,29,2,2,124.13793103448276,TM Dilshan,['CA Pujara'],caught,VVS Laxman,2011-04-09,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Nehru Stadium
2,VVS Laxman,0.0,3,0,0,0.0,WD Parnell,0,bowled,VVS Laxman,2011-04-13,Kochi Tuskers Kerala,Pune Warriors,0,Dr DY Patil Sports Academy
2,VVS Laxman,8.0,10,1,0,80.0,notOut,notOut,notOut,notOut,2011-04-24,Kochi Tuskers Kerala,Rajasthan Royals,0,Sawai Mansingh Stadium
2,Y Gnaneswara Rao,19.0,18,3,0,105.55555555555556,DJ Bravo,0,caught and bowled,Y Gnaneswara Rao,2011-05-18,Kochi Tuskers Kerala,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
