bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
A Choudhary,2,21,0,0,10.5,2017-04-27,Gujarat Lions,Gujarat Lions,0,M Chinnaswamy Stadium
A Mishra,3,27,0,0,9.0,2016-04-27,Gujarat Lions,Gujarat Lions,0,Feroz Shah Kotla
A Mishra,3,19,0,1,6.333333333333333,2016-05-03,Delhi Daredevils,Delhi Daredevils,0,Saurashtra Cricket Association Stadium
A Mishra,2,23,0,0,11.5,2017-05-04,Gujarat Lions,Delhi Daredevils,0,Feroz Shah Kotla
A Mishra,2,27,0,1,13.5,2017-05-10,Delhi Daredevils,Delhi Daredevils,0,Green Park
A Nehra,4,23,1,0,5.75,2016-05-06,Gujarat Lions,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
A Nehra,4,27,0,2,6.75,2017-04-09,Gujarat Lions,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
AB Dinda,4,40,0,3,10.0,2016-04-29,Gujarat Lions,Gujarat Lions,0,Maharashtra Cricket Association Stadium
AD Russell,3,21,0,1,7.0,2016-05-08,Gujarat Lions,Gujarat Lions,0,Eden Gardens
AF Milne,4,43,0,1,10.75,2017-04-18,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Saurashtra Cricket Association Stadium
AJ Tye,4,17,0,5,4.25,2017-04-14,Rising Pune Supergiant,Gujarat Lions,0,Saurashtra Cricket Association Stadium
AJ Tye,4,34,0,2,8.5,2017-04-16,Gujarat Lions,Mumbai Indians,0,Wankhede Stadium
AJ Tye,4,34,0,0,8.5,2017-04-18,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Saurashtra Cricket Association Stadium
AJ Tye,4,35,0,2,8.75,2017-04-23,Kings XI Punjab,Kings XI Punjab,0,Saurashtra Cricket Association Stadium
AJ Tye,4,12,0,3,3.0,2017-04-27,Gujarat Lions,Gujarat Lions,0,M Chinnaswamy Stadium
AJ Tye,1,9,0,0,9.0,2017-04-29,Mumbai Indians,0,tie,Saurashtra Cricket Association Stadium
AR Patel,2,17,0,0,8.5,2016-04-11,Gujarat Lions,Gujarat Lions,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
AR Patel,4,21,0,4,5.25,2016-05-01,Kings XI Punjab,Kings XI Punjab,0,Saurashtra Cricket Association Stadium
AR Patel,4,36,0,2,9.0,2017-04-23,Kings XI Punjab,Kings XI Punjab,0,Saurashtra Cricket Association Stadium
AR Patel,3,29,0,0,9.666666666666666,2017-05-07,Gujarat Lions,Gujarat Lions,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
AS Rajpoot,3,35,0,1,11.666666666666666,2016-05-19,Kolkata Knight Riders,Gujarat Lions,0,Green Park
Ankit Sharma,1,16,0,0,16.0,2017-04-14,Rising Pune Supergiant,Gujarat Lions,0,Saurashtra Cricket Association Stadium
Ankit Soni,3,28,0,2,9.333333333333334,2017-04-27,Gujarat Lions,Gujarat Lions,0,M Chinnaswamy Stadium
Ankit Soni,4,16,0,2,4.0,2017-04-29,Mumbai Indians,0,tie,Saurashtra Cricket Association Stadium
Ankit Soni,4,16,0,0,4.0,2017-05-01,Gujarat Lions,Rising Pune Supergiant,0,Maharashtra Cricket Association Stadium
Ankit Soni,2,26,0,0,13.0,2017-05-04,Gujarat Lions,Delhi Daredevils,0,Feroz Shah Kotla
Ankit Soni,3,27,0,0,9.0,2017-05-07,Gujarat Lions,Gujarat Lions,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Ankit Soni,2,31,0,0,15.5,2017-05-13,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Green Park
B Kumar,4,29,0,4,7.25,2016-04-21,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Saurashtra Cricket Association Stadium
B Kumar,4,28,1,2,7.0,2016-05-06,Gujarat Lions,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
B Kumar,4,27,0,2,6.75,2016-05-27,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Feroz Shah Kotla
B Kumar,4,21,0,2,5.25,2017-04-09,Gujarat Lions,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
B Kumar,3,25,1,2,8.333333333333334,2017-05-13,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Green Park
BA Stokes,3,18,0,0,6.0,2017-04-14,Rising Pune Supergiant,Gujarat Lions,0,Saurashtra Cricket Association Stadium
BA Stokes,4,36,0,0,9.0,2017-05-01,Gujarat Lions,Rising Pune Supergiant,0,Maharashtra Cricket Association Stadium
BB Sran,4,36,0,1,9.0,2016-04-21,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Saurashtra Cricket Association Stadium
BB Sran,3,21,0,1,7.0,2016-05-06,Gujarat Lions,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
BB Sran,3,28,0,0,9.333333333333334,2016-05-27,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Feroz Shah Kotla
BCJ Cutting,3,20,0,2,6.666666666666667,2016-05-27,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Feroz Shah Kotla
BCJ Cutting,3,29,0,0,9.666666666666666,2017-04-09,Gujarat Lions,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
Basil Thampi,2,21,0,0,10.5,2017-04-09,Gujarat Lions,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
Basil Thampi,3,21,0,0,7.0,2017-04-14,Rising Pune Supergiant,Gujarat Lions,0,Saurashtra Cricket Association Stadium
Basil Thampi,4,34,0,0,8.5,2017-04-16,Gujarat Lions,Mumbai Indians,0,Wankhede Stadium
Basil Thampi,4,31,0,1,7.75,2017-04-18,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Saurashtra Cricket Association Stadium
Basil Thampi,4,44,0,2,11.0,2017-04-21,Gujarat Lions,Gujarat Lions,0,Eden Gardens
Basil Thampi,4,44,0,1,11.0,2017-04-23,Kings XI Punjab,Kings XI Punjab,0,Saurashtra Cricket Association Stadium
Basil Thampi,4,34,0,1,8.5,2017-04-27,Gujarat Lions,Gujarat Lions,0,M Chinnaswamy Stadium
Basil Thampi,4,29,0,4,7.25,2017-04-29,Mumbai Indians,0,tie,Saurashtra Cricket Association Stadium
Basil Thampi,4,35,0,2,8.75,2017-05-01,Gujarat Lions,Rising Pune Supergiant,0,Maharashtra Cricket Association Stadium
Basil Thampi,4,40,0,1,10.0,2017-05-04,Gujarat Lions,Delhi Daredevils,0,Feroz Shah Kotla
Basil Thampi,4,48,0,1,12.0,2017-05-07,Gujarat Lions,Gujarat Lions,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Basil Thampi,3,43,0,2,14.333333333333334,2017-05-10,Delhi Daredevils,Delhi Daredevils,0,Green Park
Bipul Sharma,2,10,0,1,5.0,2016-04-21,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Saurashtra Cricket Association Stadium
Bipul Sharma,3,21,0,2,7.0,2016-05-27,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Feroz Shah Kotla
Bipul Sharma,4,24,0,0,6.0,2017-04-09,Gujarat Lions,Sunrisers Hyderabad,0,"Rajiv Gandhi International Stadium, Uppal"
CH Gayle,2,3,0,0,1.5,2016-05-14,Gujarat Lions,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
CH Morris,4,35,0,2,8.75,2016-04-27,Gujarat Lions,Gujarat Lions,0,Feroz Shah Kotla
CH Morris,4,32,0,1,8.0,2016-05-03,Delhi Daredevils,Delhi Daredevils,0,Saurashtra Cricket Association Stadium
CJ Anderson,3,36,0,1,12.0,2017-05-04,Gujarat Lions,Delhi Daredevils,0,Feroz Shah Kotla
CJ Anderson,2,19,0,0,9.5,2017-05-10,Delhi Daredevils,Delhi Daredevils,0,Green Park
CJ Jordan,3,11,0,4,3.6666666666666665,2016-05-14,Gujarat Lions,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
CJ Jordan,4,26,0,3,6.5,2016-05-24,Royal Challengers Bangalore,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
CR Brathwaite,4,38,0,1,9.5,2017-05-10,Delhi Daredevils,Delhi Daredevils,0,Green Park
CR Woakes,3,35,0,0,11.666666666666666,2017-04-07,Kolkata Knight Riders,Kolkata Knight Riders,0,Saurashtra Cricket Association Stadium
CR Woakes,2,20,0,1,10.0,2017-04-21,Gujarat Lions,Gujarat Lions,0,Eden Gardens
