,batsman,runs,balls,4s,6s,SR,bowler,fielders,kind,player_out,date,team2,winner,result,venue
7,R Ashwin,1,2,0,0,50.0,notOut,notOut,notOut,notOut,2016-04-17,Rising Pune Supergiants,Kings XI Punjab,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
7,R Ashwin,0,1,0,0,0.0,SR Watson,['HV Patel'],caught,R Ashwin,2016-04-22,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Maharashtra Cricket Association Stadium
8,R Ashwin,10,5,0,1,200.0,notOut,notOut,notOut,notOut,2016-05-07,Rising Pune Supergiants,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
3,R Ashwin,29,25,3,0,115.99999999999999,BB Sran,['NV Ojha'],caught,R Ashwin,2016-05-10,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
7,R Ashwin,0,4,0,0,0.0,notOut,notOut,notOut,notOut,2016-05-14,Rising Pune Supergiants,Kolkata Knight Riders,0,Eden Gardens
7,R Ashwin,1,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-05-21,Kings XI Punjab,Rising Pune Supergiants,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
6,R Bhatia,0,2,0,0,0.0,notOut,notOut,notOut,notOut,2016-04-14,Rising Pune Supergiants,Gujarat Lions,0,Saurashtra Cricket Association Stadium
6,R Bhatia,21,11,1,1,190.9090909090909,KW Richardson,['SR Watson'],caught,R Bhatia,2016-04-22,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Maharashtra Cricket Association Stadium
7,R Bhatia,1,1,0,0,100.0,notOut,notOut,notOut,notOut,2016-04-24,Kolkata Knight Riders,Kolkata Knight Riders,0,Maharashtra Cricket Association Stadium
6,R Bhatia,3,2,0,0,150.0,notOut,notOut,notOut,notOut,2016-05-01,Mumbai Indians,Mumbai Indians,0,Maharashtra Cricket Association Stadium
6,R Bhatia,9,4,0,1,225.0,notOut,notOut,notOut,notOut,2016-05-07,Rising Pune Supergiants,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
3,SPD Smith,5,6,0,0,83.33333333333334,RA Jadeja,['JP Faulkner'],caught,SPD Smith,2016-04-14,Rising Pune Supergiants,Gujarat Lions,0,Saurashtra Cricket Association Stadium
4,SPD Smith,38,27,5,0,140.74074074074073,MM Sharma,['DA Miller'],caught,SPD Smith,2016-04-17,Rising Pune Supergiants,Kings XI Punjab,0,"Punjab Cricket Association IS Bindra Stadium, Mohali"
3,SPD Smith,4,4,1,0,100.0,HV Patel,['V Kohli'],run out,SPD Smith,2016-04-22,Royal Challengers Bangalore,Royal Challengers Bangalore,0,Maharashtra Cricket Association Stadium
3,SPD Smith,31,28,2,0,110.71428571428572,notOut,notOut,notOut,notOut,2016-04-24,Kolkata Knight Riders,Kolkata Knight Riders,0,Maharashtra Cricket Association Stadium
1,SPD Smith,46,41,7,0,112.19512195121952,notOut,notOut,notOut,notOut,2016-04-26,Rising Pune Supergiants,Rising Pune Supergiants,0,"Rajiv Gandhi International Stadium, Uppal"
2,SPD Smith,101,54,8,5,187.03703703703704,DJ Bravo,['DJ Bravo'],run out,AM Rahane,2016-04-29,Gujarat Lions,Gujarat Lions,0,Maharashtra Cricket Association Stadium
3,SPD Smith,101,54,8,5,187.03703703703704,DJ Bravo,0,bowled,SPD Smith,2016-04-29,Gujarat Lions,Gujarat Lions,0,Maharashtra Cricket Association Stadium
2,SPD Smith,45,24,4,3,187.5,JJ Bumrah,['PA Patel'],caught,SPD Smith,2016-05-01,Mumbai Indians,Mumbai Indians,0,Maharashtra Cricket Association Stadium
1,SS Tiwary,1,2,0,0,50.0,notOut,notOut,notOut,notOut,2016-04-29,Gujarat Lions,Gujarat Lions,0,Maharashtra Cricket Association Stadium
1,SS Tiwary,57,48,4,2,118.75,JJ Bumrah,['HH Pandya'],caught,SS Tiwary,2016-05-01,Mumbai Indians,Mumbai Indians,0,Maharashtra Cricket Association Stadium
2,SS Tiwary,21,18,1,1,116.66666666666667,Imran Tahir,['SW Billings'],caught,SS Tiwary,2016-05-05,Rising Pune Supergiants,Rising Pune Supergiants,0,Feroz Shah Kotla
3,SS Tiwary,52,43,9,0,120.93023255813952,YS Chahal,['KL Rahul'],stumped,SS Tiwary,2016-05-07,Rising Pune Supergiants,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
4,SS Tiwary,9,10,1,0,90.0,A Nehra,['S Dhawan'],caught,SS Tiwary,2016-05-10,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
3,SS Tiwary,13,12,1,0,108.33333333333333,AS Rajpoot,['RV Uthappa'],caught,SS Tiwary,2016-05-14,Rising Pune Supergiants,Kolkata Knight Riders,0,Eden Gardens
3,SS Tiwary,17,16,1,1,106.25,Gurkeerat Singh,['F Behardien'],caught,SS Tiwary,2016-05-21,Kings XI Punjab,Rising Pune Supergiants,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
1,UT Khawaja,30,27,2,1,111.11111111111111,A Mishra,['SV Samson'],stumped,UT Khawaja,2016-05-05,Rising Pune Supergiants,Rising Pune Supergiants,0,Feroz Shah Kotla
2,UT Khawaja,16,6,2,1,266.66666666666663,notOut,notOut,notOut,notOut,2016-05-07,Rising Pune Supergiants,Royal Challengers Bangalore,0,M Chinnaswamy Stadium
2,UT Khawaja,11,8,2,0,137.5,A Nehra,"['DJ Hooda', 'NV Ojha']",run out,UT Khawaja,2016-05-10,Sunrisers Hyderabad,Sunrisers Hyderabad,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
1,UT Khawaja,21,17,3,0,123.52941176470588,Shakib Al Hasan,['SA Yadav'],caught,UT Khawaja,2016-05-14,Rising Pune Supergiants,Kolkata Knight Riders,0,Eden Gardens
1,UT Khawaja,19,16,4,0,118.75,CH Morris,['SS Iyer'],caught,UT Khawaja,2016-05-17,Delhi Daredevils,Rising Pune Supergiants,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
1,UT Khawaja,30,31,1,1,96.7741935483871,Gurkeerat Singh,['DA Miller'],caught,UT Khawaja,2016-05-21,Kings XI Punjab,Rising Pune Supergiants,0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium
