bowler,overs,runs,maidens,wicket,econrate,date,team2,winner,result,venue
S Randiv,4,33,0,2,8.25,2011-04-08,Kolkata Knight Riders,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
S Randiv,4,32,0,2,8.0,2011-04-13,Chennai Super Kings,Kings XI Punjab,0,"Punjab Cricket Association Stadium, Mohali"
S Randiv,4,24,0,2,6.0,2011-04-16,Royal Challengers Bangalore,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
S Randiv,3,31,0,1,10.333333333333334,2011-04-22,Chennai Super Kings,Mumbai Indians,0,Wankhede Stadium
S Randiv,4,23,0,0,5.75,2011-04-25,Pune Warriors,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
S Randiv,4,34,0,0,8.5,2011-05-01,Deccan Chargers,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
S Randiv,4,32,0,1,8.0,2011-05-04,Rajasthan Royals,Chennai Super Kings,0,"MA Chidambaram Stadium, Chepauk"
S Randiv,2,14,0,0,7.0,2011-05-07,Chennai Super Kings,Kolkata Knight Riders,0,Eden Gardens
S Tyagi,2,8,0,0,4.0,2009-04-30,Rajasthan Royals,Chennai Super Kings,0,SuperSport Park
S Tyagi,3,18,0,2,6.0,2009-05-02,Delhi Daredevils,Chennai Super Kings,0,New Wanderers Stadium
S Tyagi,2,9,0,1,4.5,2009-05-04,Deccan Chargers,Chennai Super Kings,0,Buffalo Park
S Tyagi,2,10,0,0,5.0,2009-05-07,Kings XI Punjab,Chennai Super Kings,0,SuperSport Park
S Tyagi,2,12,0,0,6.0,2009-05-09,Rajasthan Royals,Chennai Super Kings,0,De Beers Diamond Oval
S Tyagi,2,21,0,1,10.5,2009-05-14,Chennai Super Kings,Royal Challengers Bangalore,0,Kingsmead
S Tyagi,3,29,0,1,9.666666666666666,2009-05-16,Mumbai Indians,Chennai Super Kings,0,St George's Park
S Tyagi,3,29,0,0,9.666666666666666,2009-05-18,Kolkata Knight Riders,Kolkata Knight Riders,0,SuperSport Park
S Tyagi,2,39,0,0,19.5,2010-03-14,Deccan Chargers,Deccan Chargers,0,"MA Chidambaram Stadium, Chepauk"
